drug_token,drug,bert_classification,sentence,fda_approved,date_epoch,date,source,mean,company_name,url,drugs
bi_767551,BI 767551,drug,"Also , in part 2 , the participants get BI 767551 or placebo as an infusion into a vein once .",0,1617148800,"March 31, 2021",,0.9984216201408124,clinicaltrials,https://clinicaltrials.gov/show/NCT04822701,"[('BI 767551', 'drug')]"
kimyrsa,Kimyrsa,drug,"A long-acting lipoglycopeptide antibiotic Kimyrsa is given as a one-hour , 1 , 200-mg infusion , potentially offering clinicians flexibility to treat patients outside the hospital , Melinta said .",0,1615852800,"March 16, 2021",,0.9982572784080987,fiercepharma,https://www.fiercepharma.com/pharma/melinta-bouncing-back-from-bankruptcy-lands-fda-approval-for-speedy-bacterial-skin-infection,"[('Kimyrsa', 'drug')]"
fs118,FS118,drug,in the case of fs118 the tech conjures a next-gen drug that targets both pd-​l1 and lag-​3 a t cell surface molecule thought to hinder proliferation,0,1608940800,"December 26, 2020",,0.8432555711841555,endpts,https://endpts.com/rejigging-merck-kgaa-partnership-eliot-forster-gains-full-control-of-the-alpha-in-f-stars-constellation/,"[('FS118', 'drug')]"
jzp351,JZP351,drug,"The Jazz-supported and investigational sponsor presentations and publications covering lurbinectedin and JZP351 (formerly known as CPX-351) at the ASCO Annual Meeting are: Lurbinectedin Presentations Presentation Title Author Poster Number / Abstract Link Phase 1/2 Study of Lurbinectedin in Combination with Irinotecan in Patients with Endometrial Carcinoma Sanchez- Simon I, et al. Poster Number: 5586 Abstract Link Treatment Patterns of Patients with Small Cell Lung Cancer in Second and Third-Line Therapy Settings Prince P, et al. Publication only Overall Survival of Small Cell Lung Cancer Patients Initiating Anti-Cancer Treatment Estrin A, et al. Publication only JZP351 (formerly known as CPX-351)",0,1621555200,"May 21, 2021",,0.9992925096775,investor_jazzpharma,https://investor.jazzpharma.com/news-releases/news-release-details/jazz-present-new-data-asco-and-eha-2021-meetings-showcasing,"[('JZP351', 'drug')]"
img_7289,IMG-7289,drug,”about bomedemstat img-7289 bomedemstat is an orally available small molecule discovered and developed by imago biosciences that inhibits,0,1611187200,"January 21, 2021",,1.0570851609850205,biospace,https://www.biospace.com/article/releases/imago-biosciences-appoints-matthew-j-plunkett-as-chief-financial-officer/,"[('IMG-7289', 'drug'), ('bomedemstat', 'drug')]"
gliomas,gliomas,not_drug,toxicity that has caused many other drugs to fail in the treatment of gliomas,0,1610668800,"January 15, 2021",,0.0,biospace,https://www.biospace.com/article/adastra-pharma-s-novel-glioma-therapy-achieves-positive-phase-ib-outcomes/,"[('gliomas', 'not_drug')]"
quarantine,quarantine,not_drug,what kind of testing and quarantine steps will athletes coaches and trainers have to pass through?,0,1609804800,"January 05, 2021",,0.0,statnews,https://www.statnews.com/2021/01/04/five-key-milestones-in-the-covid19-pandemic-2021/,"[('quarantine', 'not_drug')]"
aduhelm,Aduhelm,drug,"Aduhelm, under that label, has millions of patients to target, and they could all take the drug indefinitely.",0,1623110400,"June 08, 2021",,0.7026157090201475,fiercepharma,https://www.fiercepharma.com/pharma/alzheimer-s-fda-nod-bag-biogen-faces-historic-drug-launch-and-10b-potential-sales-analysts,"[('Aduhelm', 'drug')]"
finerenone,finerenone,drug,Patients received a 10-mg or 20-mg dose of finerenone or placebo on top of the standard of care for CKD,0,1601510400,"October 01, 2020",,0.7817875405176752,fiercebiotech,https://www.fiercebiotech.com/biotech/bayer-s-heart-failure-pill-hinders-kidney-disease-heart-disease-phase-3,"[('finerenone', 'drug')]"
demol,Demol,drug,"include polynaphthalenesulfonic acid ( salt ) such as sodium salt of Î²-naphthalenesulfonic acid-formalin condensate , which are commercially available under the product names , Demol NL , Demol N , and Demol MS of Kao Corporation . ",0,1610150400,"January 09, 2021",,0.5064385191189001,biospace,https://www.biospace.com/article/releases/oncodna-announces-expansion-of-its-services-into-the-united-states/,"[('Demol', 'drug')]"
senl_h19_car_t,Senl-h19 CAR-T,drug,Main research objectives : To evaluate the safety and efficacy of Senl-h19 CAR-T in patients with relapsed or refractory acute lymphoblastic leukemia Secondary research purpose To investigate the cytokinetic characteristics of Senl-h19 CAR-T in patients with relapsed or refractory acute lymphoblastic leukemia .,0,1615507200,"March 12, 2021",,0.8877788978186066,clinicaltrials,https://clinicaltrials.gov/show/NCT04792593,"[('Senl-h19 CAR-T', 'drug')]"
finerenone,finerenone,drug,mineralocorticoid receptor antagonist the researchers pointed out that finerenone has previously shown the ability to reduce the urinary albumin-to-creatinine,0,1603670400,"October 26, 2020",,0.996467685659964,medpagetoday,https://www.medpagetoday.com/meetingcoverage/asn/89297?vpass=1,"[('finerenone', 'drug')]"
edp_938,EDP-938,drug,our pipeline including the initiation of our phase 2 study of edp-938 in pediatric patients with rsv this quarter preliminary data from two,0,1610150400,"January 09, 2021",,1.0708175641921012,biospace,https://www.biospace.com/article/releases/enanta-pharmaceuticals-to-provide-updates-on-its-research-and-development-programs-and-outlook-for-2021-at-the-39th-annual-j-p-morgan-healthcare-conference/,"[('EDP-938', 'drug')]"
remdesivir,remdesivir,drug,“We’re moving as fast as we can” O’Day told President Trump as he described remdesivir,0,1607904000,"December 14, 2020",,1.0445970773044362,statnews,https://www.statnews.com/2020/03/16/remdesivir-surges-ahead-against-coronavirus/,"[('remdesivir', 'drug')]"
advm_022,ADVM-022,drug,”In 2020 Phase I trial data from ADVM-022 started to turn a corner after some weak readouts in the past,0,1610236800,"January 10, 2021",,0.9685791709950892,endpts,https://endpts.com/after-early-hiccups-in-manufacturing-adverum-outlines-plans-for-commercial-gene-therapy-plant-in-north-carolina-hub/,"[('ADVM-022', 'drug')]"
cerament,Cerament-G,drug,"An innovative treatment, Cerament-G (BONESUPPORT AB Laboratory, Sweden), a synthetic bone substitute composed of hydroxyapatite, calcium sulphate, and gentamicin (CE marking), fills the ""dead space"" which is formed during surgery, prevents this cavity filled with blood from becoming infected, and promotes the regeneration of the bone within this space, limiting the risk of fracture in the medium and long term.",0,1624579200,"June 25, 2021",,0.2524482293977252,clinicaltrials,https://clinicaltrials.gov/show/NCT04936958,"[('Cerament-G', 'drug')]"
corin,Corin,not_drug,"*832Gâ€‰>â€‰T , c . ",0,1611792000,"January 28, 2021",,0.005773764033103221,biospace,https://www.biospace.com/article/releases/q-biomed-s-uttroside-b-receives-additional-patent-coverage-in-canada-and-japan/,"[('Corin', 'not_drug')]"
deeplearning,DeepLearning,not_drug,"com Tensor Cores in NVIDIA Volta GPU Architecture Designed for #deeplearning , Tensor Cores deliver groundbreaking performance for training and #inference applicationsâ€¦ www . ",0,1608768000,"December 24, 2020",,0.009937882443335624,endpts,https://endpts.com/ai-study-led-by-insilicos-zhavoronkov-bolsters-case-for-faster-cheaper-drug-discovery/,"[('DeepLearning', 'not_drug')]"
hsv_2,HSV-2,not_drug,resulting from herpes simplex virus 1 hsv-1 and herpes simplex virus 2 hsv-2 infections,0,1610496000,"January 13, 2021",,0.0,biospace,https://www.biospace.com/article/releases/journal-of-virology-publishes-paper-on-rational-vaccines-live-attenuated-vaccine-candidate/,"[('HSV-2', 'not_drug')]"
sneaking,sneaking,not_drug,"I understand the reason : apparently itÃ¢Â€Â™s to hinder so-called Ã¢Â€ÂœchikanÃ¢Â€Â� perverts from , for example , sneaking upskirt shots on TokyoÃ¢Â€Â™s over-crowded trains . ",0,1608768000,"December 24, 2020",,0.0,endpts,https://endpts.com/shionogi-celebrates-antibiotic-win-in-pneumonia-just-ahead-of-its-date-with-fda-regulators/,"[('sneaking', 'not_drug')]"
wasp_33b,WASP-33b,drug,"Professor Chris Watson , from Queens University Belfast , a co-author on this study , continues : "" While WASP-33b may be a giant planet , these observations are the testbed for the next-generation facilities like the Thirty Meter Telescope and the European Extremely Large Telescope in searching for biosignatures on smaller and potentially rocky worlds , which might provide hints to one of the oldest questions of humankind :",0,1619568000,"April 28, 2021",,0.19363655307355787,sciencedaily,https://www.sciencedaily.com/releases/2021/04/210427110635.htm,"[('WASP-33b', 'drug')]"
dkn_01,DKN-01,drug,DKN-01 warrants further study in gastroesophageal cancers in combination with immune checkpoint inhibitors and with chemotherapy,0,1608854400,"December 25, 2020",,0.7748666015084301,endpts,https://endpts.com/fda-endorses-novavaxs-pivotal-trial-design-for-flu-vaccine-forty-seven-bags-funding-for-myelodysplastic-syndromes-program/,"[('DKN-01', 'drug'), ('gastroesophageal', 'not_drug')]"
covaxin,Covaxin,drug,"The other locally produced vaccine , Covaxin , was developed by Bharat Biotech in collaboration with the Indian Council of Medical Research .",0,1616889600,"March 28, 2021",,0.8251064145166463,sciencemag,https://www.sciencemag.org/news/2021/03/covid-19-soaring-again-india-can-vaccines-stop-it,"[('Covaxin', 'drug')]"
a_tak_981,A - TAK-981,drug,"Participants will receive escalating doses of TAK-981 in combination of fixed doses as follows : - Phase 1 , Part 1 - Dose Escalation : Arm A - TAK-981 Twice Weekly ( BIW ) + Mezagitamab - Phase 1 , Part 1 - Dose Escalation : Arm B - TAK-981 Weekly ( QW ) + Mezagitamab - Phase 1 , Part 2 - Dose Escalation : TAK-981 + Daratumumab and Hyaluronidase-fihj Once RP2D is determined in Phase 1 , participants with RRMM will be enrolled in Phase 2 . • Phase 2 - Dose Expansion : TAK-981 + Daratumumab and Hyaluronidase-fihj or Mezagitamab This multi-center trial will be conducted in North America .",0,1614643200,"March 02, 2021",,0.22496071125546355,clinicaltrials,https://clinicaltrials.gov/show/NCT04776018,"[('A - TAK-981', 'drug')]"
antiviral,antiviral,not_drug,the antiviral which failed to pass muster as an ebola therapy quickly rose to prominence as a potential covid-19 drug after inducing a statistically,0,1607299200,"December 07, 2020",,0.0,endpts,https://endpts.com/covid-19-roundup-world-leaders-apart-from-the-us-pledge-8b-for-vaccine-treatment-research-us-deaths-could-surge-to-3000-per-day-in-june-models-predict/,"[('antiviral', 'not_drug')]"
kin_2787,KIN-2787,drug,“We are enthusiastic about the advancement of KIN-2787 to address actionable RAF mutations in molecular subtypes that are not addressed by existing drugs or are resistant to available standard-of-care therapies .,0,1620691200,"May 11, 2021",,0.999392032899213,biospace,https://www.biospace.com/article/releases/kinnate-biopharma-inc-to-present-pre-clinical-data-from-its-raf-kinase-inhibitor-program-at-annual-asco-meeting,"[('KIN-2787', 'drug')]"
bedside,bedside,not_drug,to ask the bedside caregiver to suddenly shift philosophies balancing what each person needed against the gaping need of everyone else didn’t,0,1607904000,"December 14, 2020",,0.0,statnews,https://www.statnews.com/2020/04/14/coronavirus-who-gets-last-ventilator-hospital-ponders-unthinkable/,"[('bedside', 'not_drug')]"
eganelisib,eganelisib,drug,presentations featuring clinical data from ongoing studies evaluating eganelisib in triple negative breast cancer tnbc at the upcoming san,0,1605657600,"November 18, 2020",,1.2286934653276442,biospace,https://www.biospace.com/article/releases/infinity-pharmaceuticals-announces-presentations-at-the-2020-san-antonio-breast-cancer-symposium/,"[('eganelisib', 'drug')]"
ginning,ginning,not_drug,that study despite ginning up significant interest in the drug was seen as rife with issues including in “losing” 6 of the trial’s 26 patients,0,1607212800,"December 06, 2020",,0.0,endpts,https://endpts.com/gilead-surges-on-another-batch-of-non-randomized-data-this-time-they-say-it-shows-remdesivir-may-improve-mortality/,"[('ginning', 'not_drug')]"
regn_cov2,REGN-COV2,drug,In patients with a high viral load REGN-COV2 drove a 0,0,1603929600,"October 29, 2020",,0.5666245035723638,fiercebiotech,https://www.fiercebiotech.com/biotech/regeneron-s-covid-19-antibody-cuts-medical-visits-phase-2-3-trial,"[('REGN-COV2', 'drug')]"
perioperative,perioperative,not_drug,During the study period perioperative complications for MI and cardiac arrest occurred in 0,0,1603843200,"October 28, 2020",,0.0,medpagetoday,https://www.medpagetoday.org/radiology/diagnosticradiology/89345?vpass=1,"[('perioperative', 'not_drug')]"
ttx_030,TTX-030,drug,-- Trishula Continues to Advance Development of TTX-030 in collaboration with AbbVie --SOUTH SAN FRANCISCO Calif,0,1611360000,"January 23, 2021",,0.9560374211084148,biospace,https://www.biospace.com/article/releases/trishula-therapeutics-appoints-anil-singhal-as-chief-executive-officer/,"[('TTX-030', 'drug')]"
stylage,STYLAGE® L,drug,"This is a prospective , multi-center , parallel-group , subject and evaluator-blinded , randomized controlled trial to demonstrate the non-inferiority of the study device , STYLAGE® L , when compared to an active comparator for the correction of moderate and severe NLFs .",0,1619568000,"April 28, 2021",,0.5527185004164235,clinicaltrials,https://clinicaltrials.gov/show/NCT04861766,"[('STYLAGE® L', 'drug')]"
faricimab,faricimab,drug,It is unclear whether that apparent edge will be enough to turn faricimab into a major product,0,1608681600,"December 23, 2020",,1.1453816354084554,fiercebiotech,https://www.fiercebiotech.com/biotech/roche-s-bispecific-matches-regeneron-s-eylea-phase-3-trials,"[('faricimab', 'drug')]"
etx_810,ETX-810,drug,"ETX-810 is an investigational first-in-class, non-opioid, new chemical entity (NCE) designed for enhanced efficacy, limited drug-to-drug interactions and a favorable safety and tolerability profile.",0,1624492800,"June 24, 2021",,0.998503865584768,eliemtx,https://eliemtx.com/pipeline,"[('ETX-810', 'drug')]"
crispr_cas9,CRISPR/Cas9,not_drug,call it would mark the first test of in vivo editing using crispr / cas9 — more specifically to a genetic mutation that causes a rare form of,0,1608854400,"December 25, 2020",,0.05991998375764799,endpts,https://endpts.com/amy-burroughs-to-lead-cleave-therapeutics-cynthia-collins-clinches-editas-ceo-job-amid-historic-crispr-move/,"[('CRISPR/Cas9', 'not_drug')]"
lesion,lesion,not_drug,Vis-à-vis revenue the region is anticipated to remain at the forefront among other key regions for pigmented lesion treatment,0,1609200000,"December 29, 2020",,0.0,biospace,https://www.biospace.com/article/pigmented-lesion-treatment-market-is-poised-for-a-steady-growth-in-the-years-ahead/,"[('lesion', 'not_drug')]"
